Fatty_Acid_Palmitic,Fatty_Acid_Oleic,Peroxide_Value,Free_Fatty_Acid,Iodine_Value,Saponification_Value,Color_Index,Density,Viscosity,Class
38.66673835,61.97305046,13.06559383,4.000582059,54.87473324,191.3526975,4.973506631,0.890356597,75.15478149,Adulterated
37.8537779,42.73478492,8.056532107,0.139457846,66.30443708,196.521994,8.33594214,0.887307829,46.15400811,Pure
42.94276635,28.79968069,10.56833841,4.228382551,52.12589721,191.4444315,7.143838735,0.877826544,82.90720377,Adulterated
32.00937824,46.26475119,9.231072262,4.778293027,59.74708742,204.0691569,7.038667348,0.898362131,80.95412455,Adulterated
42.31086333,45.26754774,12.79299503,3.609061809,62.68794519,197.7209553,6.619131233,0.884299049,39.94208681,Adulterated
50.12154812,44.34484496,4.983851757,3.69485592,52.07360581,196.5350478,11.38273401,0.90227359,65.15757402,Adulterated
33.18412998,52.9295289,9.05665389,4.674455327,60.39214191,192.5304434,11.28026668,0.892215353,83.0803758,Adulterated
40.94853084,50.97955977,2.725285352,1.124449298,61.55042576,194.5300731,4.961594701,0.882268502,43.40808888,Pure
36.69008911,47.38300953,10.66295087,4.973371284,64.84992121,194.6541042,4.870845127,0.921296608,62.39362157,Adulterated
42.12943603,48.60124507,11.24754974,3.890057897,54.69672098,209.7040843,7.103883022,0.887953748,38.45187873,Adulterated
40.09573889,44.1651324,1.599722497,3.660196471,55.86655007,206.7069876,2.051669126,0.90245646,51.47844468,Adulterated
36.79256545,59.20392679,10.46107349,1.869343837,61.39042293,190.3052458,4.333073708,0.876000342,45.25614306,Adulterated
42.43936142,33.16643185,6.805662158,2.774309678,69.6625282,202.3367318,3.539543224,0.849489213,65.35497887,Pure
49.02174055,46.11721339,2.737356266,3.304197163,54.34986366,195.1182019,3.457286352,0.878660017,39.88507344,Adulterated
39.04548104,45.52019705,6.878705668,3.13968002,69.71807654,192.0875386,8.023560785,0.847251026,56.82055288,Adulterated
43.59878971,51.50624325,3.719261016,3.554424729,64.28685066,204.1119953,5.227853678,0.885262743,49.26140335,Adulterated
33.53363521,38.24916898,6.81783345,0.503670521,66.52164139,192.632111,2.882808122,0.91937294,82.22342399,Pure
35.21781812,31.05061918,6.380746391,1.842677321,51.79282536,198.8748156,10.76329029,0.8718943,78.97688412,Adulterated
42.36203139,46.25458413,11.33748292,2.226600081,56.00840375,202.6433033,10.61563557,0.847879123,36.64513708,Adulterated
47.42058014,47.24984394,11.83901781,1.37708356,51.15472559,201.0898951,10.48709216,0.92000514,96.74387215,Adulterated
41.77806674,56.91679528,9.498401161,0.945873624,57.4309399,209.552582,5.298194365,0.880492905,82.12780427,Pure
38.43470985,34.83710363,1.317615791,0.780744652,69.6257932,205.7148523,1.626806989,0.889685232,73.1171087,Pure
39.99645703,54.23755013,14.03431191,1.895278622,52.10546124,205.4838675,2.174162197,0.905765599,63.43910463,Adulterated
33.74796133,63.93931491,10.60726592,2.517864333,61.24745565,197.1119079,4.036528877,0.900463455,42.45456945,Pure
43.02257663,41.9778809,1.478736299,0.408584557,50.12141246,190.1679098,3.419670045,0.905010248,97.34111839,Adulterated
44.41166531,34.67246224,12.46366059,4.737644663,64.25365632,204.6882186,10.61384182,0.90800858,30.55008637,Adulterated
37.73954834,41.74420507,3.803726166,3.849692282,53.94385385,209.9946417,11.84993998,0.855077707,78.4736794,Adulterated
37.64978926,45.11203974,9.109096654,3.681173689,52.59169074,198.1175822,9.983410286,0.861713045,65.52110272,Adulterated
41.32939115,49.510303,7.532881179,0.947016572,56.74035624,209.71037,9.02833793,0.913423393,93.1807323,Pure
37.81640132,40.26884216,6.877742953,3.058623763,65.42088596,192.8341622,7.474865539,0.874365217,56.64880955,Adulterated
39.66933693,57.44158827,13.45599208,2.695652239,52.13226173,195.930247,9.468991291,0.876547083,66.30510933,Adulterated
50.49860895,36.08374148,7.123058082,4.914097344,54.59677992,193.4145386,11.41736643,0.86474315,81.96375743,Adulterated
38.7648715,31.08635878,2.054817646,3.763591673,50.16928843,199.5035195,7.614791369,0.881901042,33.32965803,Adulterated
38.20829924,53.85368339,14.25294218,2.92123323,69.36829725,205.939628,2.700745684,0.883013679,33.81326687,Adulterated
36.76229097,26.80303175,13.88749324,4.268982066,61.842912,196.8132338,2.80244149,0.871250786,44.81709242,Adulterated
43.72095986,43.36696185,10.58205765,0.859961927,64.39799273,208.1245787,7.422490834,0.868938345,40.24972085,Pure
39.09387913,69.94144903,7.550495394,0.174560995,63.02766342,200.8966083,4.668153938,0.896373262,30.45104278,Pure
36.75313481,44.90365158,2.300032621,3.482143334,52.88729118,199.3084883,11.01272113,0.873846615,73.60928755,Adulterated
46.60652016,36.03385879,12.07047366,0.581726155,61.89879878,205.7407168,7.728065672,0.877873755,85.71565772,Adulterated
47.09801502,44.54082029,2.056690802,0.665624836,52.6283119,192.0288699,8.441418748,0.846274433,96.99804834,Adulterated
36.99788217,44.59359369,1.960413789,3.748935559,58.02472908,205.4750494,1.064027811,0.928764005,60.86302224,Adulterated
30.66730024,46.28519952,8.523373794,1.425620736,61.37926272,194.85904,6.487334073,0.908836481,49.58044608,Pure
45.03756845,50.29810386,3.241795363,3.180292956,61.17762228,195.6162509,5.742811935,0.880103879,90.47317141,Adulterated
36.57685087,36.68711065,1.108223743,4.595293938,52.38146852,201.9890755,8.764590424,0.872018381,89.1076929,Adulterated
43.953128,58.50038444,6.923588034,1.650725205,50.68871939,208.0386885,5.209025264,0.890217776,73.73902477,Adulterated
30.14948091,46.96091427,2.921041243,1.164006373,65.96468628,201.568139,11.74232535,0.889669328,49.1204327,Pure
44.46298669,50.81435237,3.247215814,0.62215813,64.51844874,202.978987,8.372234997,0.864480669,93.59623164,Pure
33.94414035,39.9748048,2.076748942,0.739265571,51.63637809,205.5318918,8.259101665,0.838989275,42.48809357,Adulterated
43.6538206,55.2910571,3.871312552,0.404891207,52.54831038,195.1864952,11.11275259,0.879478482,33.05525526,Adulterated
40.07136534,42.94358073,11.01677852,0.529447656,67.85167553,206.5446735,11.94725317,0.858732509,85.76327993,Adulterated
35.2303029,47.22042011,12.3249823,2.216822485,65.38257803,198.359203,3.176027582,0.893427599,69.45613423,Adulterated
37.96481844,37.53515138,7.335471016,1.672238721,69.92320592,193.5131139,9.915864575,0.893561631,47.2527472,Pure
43.43159228,37.02454699,8.091753422,3.56214799,55.07974898,197.0023616,2.785514449,0.870535746,76.96269636,Adulterated
40.52947227,50.50564245,1.457170484,4.364184125,59.75605978,194.9226222,6.027477984,0.879308315,83.67015667,Adulterated
42.9220649,41.45114536,1.970427659,3.945388695,54.72919152,194.5742721,2.102039448,0.925260834,89.11821659,Adulterated
49.88220292,38.1694153,4.605948159,2.700122558,62.45600277,195.651264,7.857080763,0.905502571,49.74882112,Pure
32.17879194,39.85453326,8.61457789,0.60196637,52.30828478,193.6186163,6.153699797,0.880954945,31.79112159,Adulterated
48.08606287,50.59162457,11.35371608,3.577859691,52.54486345,203.3540351,7.915688432,0.935839187,65.7027174,Adulterated
40.52177969,39.96769711,9.470042859,1.877860751,51.43775783,201.5998351,8.457568279,0.866061252,89.92550187,Adulterated
35.50607976,44.05876055,6.48978997,0.51968693,63.87172165,202.9688379,7.81375475,0.873746106,44.54749361,Pure
33.34843187,45.120222,2.656537022,4.228085395,59.88145155,196.8744945,4.234320349,0.887789717,59.47878312,Adulterated
39.05439805,29.66120891,11.93082529,1.757260934,62.35462433,205.3946681,10.20655073,0.859379859,47.94945146,Adulterated
44.60825056,33.23098876,6.093004722,1.169419279,67.58602093,192.5921748,7.068548193,0.925806183,30.9353856,Pure
39.3622544,47.69022311,11.3047562,4.370115117,64.8065697,201.4227342,6.388362905,0.893663041,92.89668675,Adulterated
47.55577465,39.10376511,8.181703787,4.520455955,59.23445836,195.5090594,11.85770185,0.874201023,39.45372587,Adulterated
32.74412155,53.45379929,11.34126875,1.760957102,69.68711977,200.552198,4.118586974,0.898955739,83.6736981,Adulterated
39.93955526,52.73445683,13.70205386,1.838526954,59.12512202,196.4727435,6.808333354,0.892921117,54.26222623,Adulterated
33.73803278,50.75334933,13.89441322,2.940179785,52.24901346,205.8102353,8.505570365,0.883906978,49.43773362,Adulterated
41.81815941,59.5581743,8.49149492,3.69386332,69.85309495,207.8254368,2.377485262,0.865829697,95.87202206,Adulterated
44.43443695,44.33528538,8.161117107,0.409431089,50.4564146,204.8516245,4.896636966,0.861275761,76.00396407,Adulterated
37.89619103,50.19105541,4.719498517,3.00738392,60.99767119,193.5116743,9.818575876,0.93373602,78.08458633,Adulterated
26.97893072,40.32479219,14.10119764,4.768818303,56.18190977,195.497338,3.604340581,0.862945302,83.17570429,Adulterated
40.99474073,64.6189593,7.410868341,1.384260096,60.07104302,208.3871613,6.426194014,0.92395931,53.86533352,Adulterated
42.18369276,60.86906922,2.78627735,4.553253349,61.17425905,198.7444026,7.936936666,0.873104817,69.45651365,Adulterated
42.02147377,45.09504348,7.057868805,4.75582487,54.80191793,208.8236082,8.382785886,0.905800651,48.91563408,Adulterated
46.17891096,48.09268984,2.778745503,1.418852841,61.13717511,197.8490338,9.011414863,0.899308662,88.41790608,Pure
34.6447316,55.87438079,8.03544358,3.795589143,65.12122224,209.0354932,10.52575049,0.903308374,71.95151655,Adulterated
43.40108053,43.82288396,8.857857208,1.269997541,55.33019674,208.5147798,5.321453873,0.904640285,47.03847782,Pure
45.96253756,39.74700743,5.728580661,3.714294692,57.66852267,203.2105378,8.772951186,0.857768688,92.98308844,Adulterated
31.10706208,51.99191801,2.003108599,4.007357859,55.36485386,190.176541,9.053921125,0.87647308,70.65880003,Adulterated
41.59825913,45.62751397,14.2090495,1.311307948,66.41119462,198.0066936,4.303015431,0.862639041,64.65213523,Adulterated
37.47910084,46.4639556,11.82694359,3.607760764,64.49964518,208.2247026,11.64973745,0.893786021,32.41413105,Adulterated
39.59238663,38.32582926,12.74433513,4.07931224,67.42392874,207.7022058,10.51741091,0.863533113,93.68614036,Adulterated
41.73838242,31.25862281,6.13615752,1.857036473,53.40099786,193.747756,4.188474616,0.850379056,96.65917412,Pure
37.56385718,46.88913928,11.65163442,0.921743602,51.47159276,197.9836499,8.425755444,0.885250453,69.38190395,Adulterated
36.6214596,52.23969633,7.795220532,0.55062638,52.38767008,206.7101986,8.895806979,0.845818419,60.97593475,Adulterated
40.17076209,43.19354601,3.815168838,2.919370348,53.22036666,201.5575571,5.746319999,0.895174764,55.16955462,Adulterated
34.56377031,56.49143616,2.741927277,4.892680785,60.66165321,206.9459847,10.50117615,0.86484741,48.76335878,Adulterated
34.57087436,39.3686694,5.830712171,4.132456568,69.41824141,206.5313477,8.592522889,0.873188405,70.21705365,Adulterated
43.39686641,36.56236436,2.925729561,2.235614231,57.14470833,208.1496401,8.239701537,0.844391681,38.96665371,Adulterated
34.25602982,44.46215754,14.97576567,2.729442424,69.17016539,192.3444118,3.429244095,0.923002044,94.34215258,Pure
43.3315625,44.3392594,1.688645863,1.469686639,50.7640159,192.9043028,5.486265425,0.860741702,42.31711166,Adulterated
42.31295646,51.15974985,7.176010391,0.89902275,68.53744406,191.6561806,5.77314738,0.882719975,82.18592836,Pure
31.37096636,38.80029741,7.329309313,2.462197675,53.62305215,208.7053768,9.070272062,0.854165228,51.48214407,Adulterated
36.61217674,55.94475389,5.208847,2.371157674,68.24949971,199.5032477,7.802339998,0.873286644,45.82497544,Pure
45.97054702,60.7353357,8.99892192,2.657456769,51.1245486,191.2865057,1.944466497,0.925036436,69.05084255,Adulterated
35.09417234,44.68684778,3.099678338,4.768742469,68.96438895,196.4305981,4.384677471,0.895949535,83.55874868,Adulterated
37.67797869,54.99768336,11.97477333,3.059086971,54.01596529,197.0282528,6.203522549,0.87552738,80.87156683,Adulterated
42.31030447,36.54802343,5.654268055,3.068281999,56.0542812,206.1911965,9.104062404,0.88931653,46.36294456,Adulterated
43.91695255,53.60177233,9.278796257,0.727321338,59.81884688,204.7095378,9.179260431,0.878788819,53.13516452,Pure
38.74230557,53.37821127,11.0189493,4.982795444,57.61441762,203.787741,6.395976394,0.888151588,90.81825281,Adulterated
37.01244903,51.90749824,13.44658965,3.886940227,63.35055939,190.4372711,2.286256205,0.904877374,80.62706212,Adulterated
47.11184931,44.87549529,12.70102411,4.398296386,69.49615535,208.2139159,4.221937437,0.88337804,79.88857337,Adulterated
48.69449832,21.36600847,9.516326393,2.130072018,62.12852982,194.3111053,3.801616205,0.894399829,48.82335534,Pure
44.89429025,39.86618285,6.437504525,2.560427669,64.42970819,202.5812281,9.591290513,0.89472991,85.44030154,Pure
40.42659071,39.99267186,8.044865381,2.658210665,51.76010501,191.2363809,2.979849454,0.883477087,55.08924568,Adulterated
35.95867139,37.1739605,11.76228711,1.051063243,62.55624858,191.6305218,6.114133446,0.87528148,58.09733641,Pure
35.84777797,45.97794404,13.2856376,3.478496866,59.07699554,190.1915459,8.377906839,0.879496333,50.12927623,Adulterated
42.61257053,41.64829244,2.452946994,4.524585946,67.71564716,201.3185529,11.61264768,0.903983705,38.49731729,Adulterated
42.0919911,38.40310392,6.387987675,0.902158509,57.76422199,202.5875934,11.99164638,0.905648334,59.42754941,Pure
47.00799296,36.52959881,11.86563238,0.52295954,63.58908288,191.0092461,11.48214358,0.867244113,31.18576513,Adulterated
43.25225046,39.27589612,7.043124676,3.717272637,54.56307457,195.8096977,8.900665798,0.884780213,61.91371676,Adulterated
32.48459849,53.97199369,5.651188697,1.438688975,55.18745067,207.0290883,9.210849163,0.874941563,80.75045067,Pure
45.25973809,39.71179956,6.758517756,3.156926454,57.52244862,192.0261673,9.351311074,0.905999049,97.25215229,Adulterated
35.00969686,40.88049035,9.439826455,3.509215856,56.08127075,194.3309433,10.48865364,0.880575939,35.50292012,Adulterated
38.08014364,41.34641908,14.99727202,1.677362742,55.07757679,198.4878242,11.46964009,0.934018476,49.69034929,Adulterated
41.25100103,47.71194811,7.901894007,4.094208527,50.99337412,206.8454821,5.90276759,0.894357948,64.58917361,Adulterated
49.97833745,48.64999591,3.918922649,2.794946012,66.73492664,195.0969811,5.581619658,0.913639929,41.92715641,Pure
55.54959278,20.64274769,3.279852054,4.358097099,51.28603062,209.9427403,6.065109086,0.869707783,38.17799655,Adulterated
43.0336153,53.17308171,1.592896465,3.840138408,67.74731031,197.1052363,8.257988886,0.890234443,61.66226738,Adulterated
39.08401691,56.49094427,8.823441289,4.356020597,52.50930778,197.7289732,9.529899359,0.902323462,70.65113702,Adulterated
42.67252824,36.5985077,8.624009281,0.198790772,51.30523474,192.4421241,10.5759883,0.869333995,87.41454086,Adulterated
44.43827713,37.22161404,3.873274975,1.293180678,61.26009528,203.603958,6.018318297,0.890406854,99.84623953,Pure
38.39666187,41.3979729,10.73461169,0.541038908,60.04883585,194.8693037,4.997098888,0.911037181,84.1989546,Adulterated
48.97605678,38.95196784,11.37549858,2.266206784,59.82469138,202.5773519,11.81687876,0.883451,45.49383164,Adulterated
41.1503538,46.79141499,4.627374875,4.460804596,61.49008655,194.4631546,3.550763831,0.87296495,82.35846481,Adulterated
42.48871545,29.42779771,5.817396696,2.390947285,55.74113212,197.7574453,3.442053188,0.926059189,67.6007537,Pure
43.32962126,36.05657914,14.86660341,4.263593918,63.25898547,207.1334418,8.869482003,0.866565094,61.5566703,Adulterated
42.10793305,57.3135776,6.23970255,1.703173366,60.04804439,204.7781182,2.976230252,0.893117813,95.50099457,Pure
44.1947025,37.57424026,11.6512234,1.763893357,56.69486934,193.091818,5.393498997,0.875834473,79.14648108,Adulterated
36.91373407,54.94742622,7.338155973,4.488252479,66.53001334,202.1541633,4.216255045,0.871263315,77.71851515,Adulterated
37.20849123,47.84270556,12.10682759,2.186504018,64.55442193,202.572813,2.855815024,0.904833142,30.82291753,Adulterated
34.49922884,30.52585828,11.76632534,3.96985089,57.87220684,191.8113695,7.37677963,0.885889282,90.5550044,Adulterated
42.19750615,50.08263356,10.34858435,1.259553385,66.9523557,199.3161131,5.108626398,0.898117729,85.53103342,Adulterated
43.89468252,44.05866158,12.96689685,4.749124065,68.405165,195.2133679,6.084575901,0.844897086,50.92593146,Adulterated
42.28886433,41.35626355,14.14905893,2.915433408,60.73732534,199.3426029,3.154493053,0.900062396,50.44793888,Adulterated
48.37246217,46.95965675,9.119766486,3.820685486,54.299049,205.5414198,9.446534829,0.875588082,33.7434922,Adulterated
39.97201991,48.79706788,4.324564701,0.538626929,68.31584313,193.1651912,4.461832918,0.852422961,33.55994966,Pure
43.34370828,50.66073458,6.580805463,2.514054707,53.7895924,192.4660841,4.769899969,0.927694791,76.80161594,Adulterated
34.54149562,54.42602278,11.61627999,4.515088639,50.96846453,195.3863299,3.773693583,0.902020271,43.0366329,Adulterated
38.06450149,48.2650873,10.11236879,4.397489282,56.54974018,209.045509,5.778439293,0.894545548,94.64834949,Adulterated
43.47768879,33.99492729,3.48917674,0.32938839,64.53932689,204.9564842,6.0993429,0.914988377,88.96830996,Pure
44.24551055,41.21083634,1.717353576,1.588122499,68.46548173,190.3891173,6.82633608,0.894951386,54.4219612,Pure
38.53016526,68.54438668,10.56146231,2.272268032,62.74571294,198.0200968,11.6432511,0.87402772,56.60479863,Adulterated
39.64200374,50.79592848,4.515106336,0.94409759,69.03677094,195.1479596,10.95160989,0.886500648,52.90935926,Pure
32.41063127,63.95429841,7.995383412,3.676991724,51.84741679,202.7628914,7.703318941,0.876432676,36.46764392,Adulterated
38.214854,56.16347266,11.45445482,1.004108778,51.21507459,199.1858491,1.427938145,0.879992942,32.20011104,Adulterated
44.45191582,46.93441657,8.877334929,1.798534502,62.08383901,209.2899705,7.73486375,0.864845927,61.64932108,Pure
42.87602508,47.41125656,2.166236164,3.350075121,69.32232645,194.379569,1.986354674,0.870599588,96.01280801,Adulterated
42.50332861,44.70735968,3.598123315,2.462237788,60.05442618,201.7571283,8.813786624,0.907891711,94.20745246,Pure
40.24886844,31.09756307,4.070594576,3.718998089,51.03030452,204.0042003,5.290854112,0.896641509,86.68871188,Adulterated
40.03531579,45.14437802,4.610099551,4.809918716,54.42437312,206.5112898,10.21466141,0.879939739,74.00164492,Pure
36.6983943,54.68539642,8.915647487,0.67107877,54.89585813,198.1394206,11.3678217,0.869439363,89.93556847,Adulterated
43.4941421,40.20288004,8.055520918,3.57688181,56.75714258,203.7384382,5.588213756,0.88189206,66.05479624,Adulterated
42.10486472,48.29562399,3.844240537,1.228686363,50.87206767,196.0640294,6.06610825,0.856323004,42.61120931,Adulterated
42.46009424,51.81272837,1.945767808,2.130935964,68.09785401,198.7095218,7.491623391,0.892532612,77.89192435,Pure
37.36982579,37.72255649,3.400050863,0.261027356,60.31127889,207.9125426,3.16845994,0.90890943,94.44522246,Pure
29.2332854,41.38957709,14.78133838,0.765946173,63.41861586,208.9981522,11.20066125,0.937339453,31.37235682,Adulterated
45.48576356,36.85670808,7.559657297,1.666908716,51.34345674,204.3763469,5.762999192,0.867934826,47.60108365,Adulterated
37.60581272,38.42267515,13.14283707,1.775730446,51.08230936,197.4870378,2.835023695,0.908076049,48.58067339,Adulterated
35.68612118,34.69915773,12.88253453,4.507967561,61.72935544,206.4011558,9.390050168,0.875855771,36.9327677,Adulterated
43.46739456,37.79641231,8.161273804,3.734883255,67.74592021,190.5173416,3.410665097,0.867430874,45.7845955,Adulterated
38.0399368,56.35564545,10.89362792,4.863696544,60.56964002,192.0549182,2.578822026,0.867422037,56.87874545,Adulterated
45.29968192,37.67618377,3.698528146,3.035450401,67.55638345,203.2274747,7.19159283,0.892814715,95.78847974,Adulterated
43.08502975,46.01167375,10.63755387,1.284397287,66.21982546,195.8249715,8.386447808,0.871384128,90.21860384,Adulterated
43.41784662,40.97704997,4.81338411,1.705509647,51.51707572,209.0277244,7.265190147,0.877863085,96.2204357,Adulterated
33.17022144,54.4309275,12.64886935,1.667196024,54.03914949,198.7212122,8.221617138,0.881191973,38.44002437,Adulterated
46.05971993,55.48929837,2.172137864,1.699822206,63.15421338,198.5872964,2.270764135,0.875200643,31.96339231,Pure
41.30625266,51.91255986,11.82394142,3.397524448,58.87002765,203.5615902,6.236198417,0.873748309,37.69182151,Adulterated
38.1536143,47.44907642,2.399116692,2.700958848,55.81399627,205.3513712,4.927205085,0.841416805,94.00069444,Pure
40.71694234,43.15152371,13.33664932,1.988578473,58.37267712,199.5111748,11.70705478,0.891739066,41.0242047,Adulterated
31.11882384,35.46500237,5.258863254,0.830539867,58.90399293,194.280018,1.545863276,0.89135343,70.08456946,Pure
42.04326406,60.54823105,10.16150711,0.208481898,68.21104502,205.4661729,4.281236234,0.874053103,45.93076589,Adulterated
34.85314246,38.92261586,7.825031901,1.17228992,52.06916567,196.4070255,11.36048414,0.897207685,31.44447974,Adulterated
33.23664857,50.30917078,6.128244034,0.626609879,55.59461494,193.5022154,11.81845802,0.917938151,35.92349395,Pure
32.38820407,53.47652458,10.03618566,3.948680651,60.75129633,202.6328038,10.07391768,0.890471597,79.68579161,Adulterated
45.56344187,40.55775602,14.26532173,0.651239993,63.96573853,191.8090733,1.835980684,0.916605156,42.76565164,Adulterated
36.85368303,53.30410022,1.577776463,3.648718363,62.61274578,209.4270535,7.174905312,0.934762638,46.03974438,Adulterated
47.66863855,51.11370563,13.86393998,1.98972758,68.83285475,202.6479453,5.401352919,0.940610494,56.40795506,Adulterated
37.32099268,58.82371068,9.52714317,0.45955411,65.9121785,209.7179104,9.870978245,0.866235278,76.00690921,Pure
31.46321021,41.24522827,12.30240021,4.082377242,61.14153684,196.7778685,1.605266591,0.86633874,62.85606751,Adulterated
34.4173778,34.71308786,6.374249348,2.940189794,54.29365383,209.4241032,3.168416268,0.8811114,96.12271512,Adulterated
46.1790581,40.95608196,7.605801648,1.255231413,59.01748463,192.911245,6.381145728,0.892574304,60.39275335,Pure
39.22050911,46.67082834,13.16391053,4.483937754,63.86764488,190.8138954,2.734124292,0.92173304,43.93916441,Pure
37.25856352,45.46570182,6.807871577,0.321765738,66.7592435,190.6596812,8.61986657,0.902544824,67.52999876,Pure
40.80009113,41.85249683,8.485233934,1.08891608,69.19472449,199.2974074,10.02843943,0.865934257,61.56227306,Pure
42.50891368,29.72642033,1.282728923,3.785029946,62.10905532,191.6600839,8.74971883,0.877766852,85.0996837,Pure
45.58699408,48.76386397,3.220372082,3.575951859,60.53838735,200.2433577,5.84312085,0.889159996,95.45848614,Adulterated
47.24249615,60.77875583,9.983611112,1.517431299,50.35383846,196.5500101,10.66226433,0.8602168,88.54066596,Adulterated
38.20115677,48.7140099,11.03767661,0.403921889,51.44198138,196.7125798,2.514547449,0.890273369,57.23278074,Adulterated
33.36976157,49.87308415,9.156413115,4.304582554,53.12209995,202.7121799,3.863724423,0.866231288,45.12812856,Adulterated
37.93267419,49.57956245,3.006340508,1.637118427,51.09519862,193.2619601,6.384936538,0.856985577,94.01422559,Adulterated
41.30140253,48.17637336,7.235676,1.058995733,58.01726478,205.3310674,1.674724588,0.871060294,57.0157756,Pure
35.18120537,52.45332773,5.971326729,2.62870293,56.7375709,201.6406184,2.052543597,0.898220421,83.91446364,Pure
35.21424543,48.16298945,7.939258816,4.560113276,62.74708316,208.2988926,5.371877089,0.898082314,99.26691388,Adulterated
41.71893941,42.49858264,13.18460648,0.313378231,60.71330216,197.2968131,11.38274926,0.891933078,70.42098771,Adulterated
39.75673824,38.63208872,11.86206014,3.852440031,61.91941519,209.6542998,10.99255063,0.909832273,63.59163279,Adulterated
40.16398498,43.00821076,2.175853019,2.905118817,59.43954406,201.5165529,6.125723441,0.907711665,78.99095477,Pure
36.20752333,47.51303597,13.46432877,2.184700671,55.55474297,209.4680391,2.56374399,0.894087627,43.57516866,Adulterated
38.84799643,42.47133631,7.604740116,3.745994176,69.0565063,190.5412131,2.959184216,0.891327637,64.17678172,Adulterated
35.37883428,47.51470947,11.41407003,4.83253968,51.7281832,204.5595264,5.153006601,0.892590934,51.863153,Adulterated
44.45099206,48.51320107,2.960549238,1.223110435,68.77781999,206.3324305,3.310816146,0.887047096,41.49595095,Adulterated
45.17624667,51.66543545,10.39007336,0.803872089,56.22476094,191.0634657,1.912731538,0.846513145,72.70955843,Adulterated
30.76906069,55.26235975,4.308564247,4.573120552,60.25322891,201.5793933,8.411552319,0.912709697,70.29942598,Adulterated
35.3524457,45.62405935,7.13733256,3.37787008,52.17684646,206.0388459,7.395935016,0.897950457,83.28425198,Adulterated
32.51735372,34.53778748,1.236080181,2.246131506,51.41862137,201.2207745,4.204264338,0.865673451,91.1079087,Adulterated
36.74988033,42.23916723,3.122548931,2.908971894,58.59090897,191.2762718,9.568432208,0.918556332,45.42631902,Pure
39.58281015,45.35250054,2.289126904,3.753508135,64.83394753,203.8689448,9.535437765,0.878200403,84.57918564,Adulterated
32.7517739,30.31384995,4.356418421,3.887856304,55.38729555,191.2119383,6.401021672,0.88784462,55.71696125,Adulterated
35.39070093,56.10931616,2.40025326,4.607481486,61.24695778,206.3493779,2.061858111,0.910471512,74.01639213,Pure
34.98021314,46.1390233,10.68674037,2.191529666,55.57300681,190.8606837,11.1031634,0.894402787,89.51680193,Adulterated
41.03633665,48.05082268,1.406558631,1.537713459,57.77226122,192.7479476,8.355265759,0.916707517,47.93295807,Pure
40.34672169,55.9242117,9.648367009,3.234354907,68.12892637,195.5021518,3.717559011,0.88295797,72.06728988,Adulterated
36.39131223,39.95885736,2.969909632,2.137066706,67.11679251,202.6672958,7.715000017,0.923823464,63.6223214,Pure
40.88410436,49.59233545,14.2322604,3.013532424,60.32035087,209.527182,5.455236454,0.874443942,85.34041054,Adulterated
37.26659958,44.12108702,14.06331702,2.157930412,54.76211255,192.3564571,7.988846037,0.916352447,78.80689093,Adulterated
38.64172445,43.52730506,4.157043435,0.849679355,53.86367825,192.8541534,6.212579853,0.844697816,83.87422851,Adulterated
48.36726045,38.8224609,9.601898175,2.400191083,69.08174706,197.3774079,6.340193653,0.867996159,50.15601907,Pure
46.70230526,58.32482571,1.392074473,3.485497328,54.05433193,206.7243828,9.094703011,0.895959323,79.30494059,Adulterated
33.50209382,41.99599968,14.0450396,4.016490658,66.16336622,199.3446191,7.750983207,0.881991091,72.4064112,Adulterated
44.14866209,50.59571398,8.321822315,2.517298756,57.37940419,196.432212,1.879479604,0.888505028,61.96763192,Pure
44.05698277,29.9999409,1.60512412,0.909665662,69.71319695,201.2240766,1.719109275,0.890833018,56.48405833,Pure
34.25868356,54.43990824,5.794999902,2.131969777,57.36311481,195.2104639,4.355101612,0.866181948,53.21200216,Pure
44.09388822,53.41768925,2.075892466,3.952840251,57.0303325,198.0231981,5.732705962,0.867681408,30.67720529,Adulterated
47.68965959,45.77947288,6.501222151,2.123010426,62.74927258,196.652103,4.027448151,0.894642441,41.86909859,Pure
34.38727597,43.18446027,10.37896879,3.513000889,69.23033613,206.0828204,8.166058439,0.876673341,34.12847486,Adulterated
35.41248589,48.20000004,7.578458713,2.58534704,69.52419212,208.4851145,3.146187249,0.916820677,89.38502798,Pure
45.08830733,63.31032529,6.372110446,1.281993313,64.14412293,205.1914438,8.74555206,0.886161057,90.20622093,Pure
41.35747655,30.89410641,2.668198638,4.001137489,65.09212731,198.7816715,9.504658161,0.904375025,89.23353357,Adulterated
42.75738138,51.2562191,4.42914664,0.512645925,61.26804352,200.0866995,2.367512384,0.898857033,87.2543835,Pure
41.70294608,37.70706158,2.402006028,2.671962386,65.11551478,192.5014739,8.158868677,0.877976779,45.49313175,Pure
41.9534796,44.84065283,12.30498224,1.123566068,67.1955931,204.9372942,11.57579573,0.850393424,64.42503222,Adulterated
33.36763936,43.01695905,2.893357592,0.42862158,59.72190606,201.9295136,3.12106199,0.913698827,93.54906404,Pure
45.23658853,41.57345394,9.335227132,2.564376292,62.39724526,208.0487999,11.00233114,0.870421818,83.18472558,Pure
